split,index,filename,pattern,label,sample_rate,channels,duration_s,format,bytes
train,2675,carrier_en_voicemail_00438.wav,carrier_en_voicemail_#.wav,voicemail,16000,1,10.0,WAV,320044
train,2676,005e91a0-15b2-449f-920f-7395afb03c97.flac,#e#a#-#b#-#f-#f-#afb#c#.flac,ivr,16000,1,7.44,FLAC,141969
train,2677,incomplete_d4cf7346-0b00-4da0-b372-532eba98ca6b_normalized.flac,incomplete_d#cf#-#b#-#da#-b#-#eba#ca#b_normalized.flac,human,16000,1,3.561875,FLAC,71140
train,2678,1111fe19-6f5e-4402-8be9-6380d03d563a.flac,#fe#-#f#e-#-#be#-#d#d#a.flac,voicemail,16000,1,11.5125625,FLAC,209878
train,2679,1b5d2043-b7ac-4874-aa35-2c2355f99be6.flac,#b#d#-b#ac-#-aa#-#c#f#be#.flac,voicemail,16000,1,14.5768125,FLAC,300008
train,2680,15299e1d-0b31-42fc-b427-4ddb7f739905.flac,#e#d-#b#-#fc-b#-#ddb#f#.flac,answering_machine,16000,1,11.192625,FLAC,214523
train,2681,0046c4d6-93ae-4a6b-84fe-fa926e2b735c.flac,#c#d#-#ae-#a#b-#fe-fa#e#b#c.flac,ivr,16000,1,7.92,FLAC,152872
train,2682,1417706e-cfc6-4bef-aa22-4ce3c732c11f.flac,#e-cfc#-#bef-aa#-#ce#c#c#f.flac,voicemail,16000,1,6.757,FLAC,127982
train,2683,017e8451-2761-456c-b23f-4f023d7b7ca5.flac,#e#-#-#c-b#f-#f#d#b#ca#.flac,ivr,16000,1,5.16,FLAC,104117
train,2684,carrier_de_voicemail_00325.wav,carrier_de_voicemail_#.wav,voicemail,16000,1,10.0,WAV,320044
train,2685,incomplete_358ddfeb-a749-45e8-a7c1-fe4ace2e7f31_normalized.flac,incomplete_#ddfeb-a#-#e#-a#c#-fe#ace#e#f#_normalized.flac,human,16000,1,4.655625,FLAC,91398
train,2686,complete_08e926eb-4a3b-4eb2-acab-a7886816ac80_normalized.flac,complete_#e#eb-#a#b-#eb#-acab-a#ac#_normalized.flac,human,16000,1,3.029375,FLAC,69681
train,2687,response_6.wav,response_#.wav,human,8000,1,16.298625,WAV,130448
train,2688,human_real_00186.wav,human_real_#.wav,human,16000,1,6.229375,WAV,199384
train,2689,0a26af13-1089-4878-9c06-85c5ec2ff531.flac,#a#af#-#-#-#c#-#c#ec#ff#.flac,voicemail,16000,1,12.560375,FLAC,252038
train,2690,de_human_real_00432.wav,de_human_real_#.wav,human,16000,1,10.0,WAV,320044
train,2691,human_real_00142.wav,human_real_#.wav,human,16000,1,4.949375,WAV,158424
train,2692,ivr_00042.wav,ivr_#.wav,ivr,16000,1,9.312,WAV,298028
train,2693,complete_9992ce10-78ed-4ef0-9321-5e7c390c7aee_normalized.flac,complete_#ce#-#ed-#ef#-#-#e#c#c#aee_normalized.flac,human,16000,1,3.916875,FLAC,86392
train,2694,ivr_00332.wav,ivr_#.wav,ivr,16000,1,7.656,WAV,245036
train,2695,carrier_fr_answering_machine_00154.wav,carrier_fr_answering_machine_#.wav,answering_machine,16000,1,10.0,WAV,320044
train,2696,incomplete_0136b1b5-b2bb-4f9c-8130-19a18a7ea2f8_normalized.flac,incomplete_#b#b#-b#bb-#f#c-#-#a#a#ea#f#_normalized.flac,human,16000,1,5.455625,FLAC,114615
train,2697,0c93472c-bf11-4674-82e1-d24d0858700c.flac,#c#c-bf#-#-#e#-d#d#c.flac,answering_machine,16000,1,11.5368125,FLAC,209207
train,2698,response_11.wav,response_#.wav,human,8000,1,5.461375,WAV,43750
train,2699,human_real_00056.wav,human_real_#.wav,human,16000,1,4.693375,WAV,150232
train,2700,602665c0cfa37e1cf217afa8.wav,#c#cfa#e#cf#afa#.wav,human,8000,1,10.581375,WAV,84710
train,2701,0a9ee24c-a8b8-4a70-91b2-22a017a49f14.flac,#a#ee#c-a#b#-#a#-#b#-#a#a#f#.flac,answering_machine,16000,1,16.0,FLAC,380187
train,2702,019f7e30-3ddf-40e6-bfb7-13e53a9904e8.flac,#f#e#-#ddf-#e#-bfb#-#e#a#e#.flac,ivr,16000,1,8.72,FLAC,153360
train,2703,60268e0dc7abb7f832138ab7.wav,#e#dc#abb#f#ab#.wav,human,8000,1,18.346625,WAV,146832
train,2704,169e1fc0-efb8-4ba8-8f8d-70c76a427a79.flac,#e#fc#-efb#-#ba#-#f#d-#c#a#a#.flac,answering_machine,16000,1,4.0106875,FLAC,86193
train,2705,incomplete_4b5957c7-4922-41f2-9b95-655dfea5c4fe_normalized.flac,incomplete_#b#c#-#-#f#-#b#-#dfea#c#fe_normalized.flac,human,16000,1,8.308125,FLAC,160713
train,2706,es_human_real_00249.wav,es_human_real_#.wav,human,16000,1,10.0,WAV,320044
train,2707,complete_ff823e7ac6a24d5583af87209fee4112.flac,complete_ff#e#ac#a#d#af#fee#.flac,human,16000,1,2.2674375,FLAC,46971
train,2708,02f365f7-ceb7-4793-94dd-e020771e88be.flac,#f#f#-ceb#-#-#dd-e#e#be.flac,ivr,16000,1,7.52,FLAC,157106
train,2709,13a47d74-6eab-4f92-9539-9be6bf2465ff.flac,#a#d#-#eab-#f#-#-#be#bf#ff.flac,answering_machine,16000,1,12.1570625,FLAC,252547
train,2710,am_00169.wav,am_#.wav,answering_machine,16000,1,10.0,WAV,320044
train,2711,de_ivr_00518.wav,de_ivr_#.wav,ivr,16000,1,5.256,WAV,168236
train,2712,am_00227.wav,am_#.wav,answering_machine,16000,1,7.245875,WAV,231912
train,2713,067049a6-53af-4bd6-ba3a-0cd6cd557dfd.flac,#a#-#af-#bd#-ba#a-#cd#cd#dfd.flac,answering_machine,16000,1,12.7434375,FLAC,248277
train,2714,response_32.wav,response_#.wav,human,8000,1,10.666625,WAV,85392
train,2715,ivr_00242.wav,ivr_#.wav,ivr,16000,1,8.448,WAV,270380
train,2716,194008b3-5951-4c2d-b7fe-155e75984a98.flac,#b#-#-#c#d-b#fe-#e#a#.flac,voicemail,16000,1,5.1836875,FLAC,72409
train,2717,voicemail_00283.wav,voicemail_#.wav,voicemail,16000,1,10.0,WAV,320044
train,2718,ivr_00268.wav,ivr_#.wav,ivr,16000,1,10.0,WAV,320044
train,2719,0cb1e5aa-c7bd-4360-87c8-6301f4ab271b.flac,#cb#e#aa-c#bd-#-#c#-#f#ab#b.flac,voicemail,16000,1,16.0,FLAC,328591
train,2720,020baac9-99c5-4c3a-84bc-6edcda8e224f.flac,#baac#-#c#-#c#a-#bc-#edcda#e#f.flac,ivr,16000,1,6.16,FLAC,128436
train,2721,15d37a75-ce15-40cb-be03-380f6d4d373f.flac,#d#a#-ce#-#cb-be#-#f#d#d#f.flac,voicemail,16000,1,5.143375,FLAC,78675
train,2722,carrier_de_answering_machine_00383.wav,carrier_de_answering_machine_#.wav,answering_machine,16000,1,9.8968125,WAV,316742
train,2723,voicemail_00233.wav,voicemail_#.wav,voicemail,16000,1,7.904625,WAV,252992
train,2724,complete_438f94ad-803b-42f0-af11-dfbc92acbcb4_normalized.flac,complete_#f#ad-#b-#f#-af#-dfbc#acbcb#_normalized.flac,human,16000,1,4.52625,FLAC,94666
train,2725,ivr_00041.wav,ivr_#.wav,ivr,16000,1,10.0,WAV,320044
train,2726,es_human_tts_00317.wav,es_human_tts_#.wav,human,16000,1,1.704,WAV,54572
train,2727,1252c243-9bea-4efd-9acb-8e85c88d2ed5.flac,#c#-#bea-#efd-#acb-#e#c#d#ed#.flac,voicemail,16000,1,4.342125,FLAC,71281
train,2728,60268ee4c7abb7f832138b55.wav,#ee#c#abb#f#b#.wav,human,8000,1,5.802625,WAV,46480
train,2729,fr_human_real_00008.wav,fr_human_real_#.wav,human,16000,1,4.82975,WAV,154596
train,2730,complete_1e7d0ed5-e016-4d07-a7a3-52cbe1884b78_normalized.flac,complete_#e#d#ed#-e#-#d#-a#a#-#cbe#b#_normalized.flac,human,16000,1,5.7813125,FLAC,126328
train,2731,complete_2dfd4c25-0a08-40c7-bfcd-2a3514a6071f_normalized.flac,complete_#dfd#c#-#a#-#c#-bfcd-#a#a#f_normalized.flac,human,16000,1,4.18125,FLAC,88850
train,2732,human_tts_00181.wav,human_tts_#.wav,human,16000,1,4.248,WAV,135980
train,2733,02147ed6-bbf3-407b-a924-5f055a2fc955.flac,#ed#-bbf#-#b-a#-#f#a#fc#.flac,ivr,16000,1,4.04,FLAC,79148
train,2734,human_tts_00064.wav,human_tts_#.wav,human,16000,1,2.592,WAV,82988
train,2735,response_29.wav,response_#.wav,human,8000,1,5.546625,WAV,44432
train,2736,response_22.wav,response_#.wav,human,8000,1,14.506625,WAV,116112
train,2737,response_22.wav,response_#.wav,human,8000,1,5.12,WAV,41018
train,2738,ivr_00175.wav,ivr_#.wav,ivr,16000,1,10.0,WAV,320044
train,2739,voicemail_00079.wav,voicemail_#.wav,voicemail,16000,1,10.0,WAV,320044
train,2740,voicemail_00017.wav,voicemail_#.wav,voicemail,16000,1,7.3838125,WAV,236326
train,2741,13ecd48d-688c-49e5-9877-5e49a97bd03e.flac,#ecd#d-#c-#e#-#-#e#a#bd#e.flac,voicemail,16000,1,12.7965,FLAC,273510
train,2742,carrier_en_human_00403.wav,carrier_en_human_#.wav,human,16000,1,3.096,WAV,99116
train,2743,human_tts_00005.wav,human_tts_#.wav,human,16000,1,2.904,WAV,92972
train,2744,incomplete_2cab0317-d729-47f3-81fd-31665ca9baeb_normalized.flac,incomplete_#cab#-d#-#f#-#fd-#ca#baeb_normalized.flac,human,16000,1,4.24175,FLAC,93665
train,2745,60268dd1c7abb7f832138a8d.wav,#dd#c#abb#f#a#d.wav,human,8000,1,13.188875,WAV,105570
train,2746,ivr_00398.wav,ivr_#.wav,ivr,16000,1,10.0,WAV,320044
train,2747,00d6578c-fb63-4c0a-9142-c08e080f4fa0.flac,#d#c-fb#-#c#a-#-c#e#f#fa#.flac,ivr,16000,1,10.52,FLAC,200153
train,2748,0e900ad5-a6a2-4f11-9207-bc6c3e66b2a7.flac,#e#ad#-a#a#-#f#-#-bc#c#e#b#a#.flac,voicemail,16000,1,6.692,FLAC,136527
train,2749,human_real_00099.wav,human_real_#.wav,human,16000,1,4.922625,WAV,157568
train,2750,01e8001f-46bd-45c7-af3c-d514538b8cc0.flac,#e#f-#bd-#c#-af#c-d#b#cc#.flac,voicemail,16000,1,8.339625,FLAC,136072
train,2751,00574ae1-75d7-40dc-8eae-fcd109055d87.flac,#ae#-#d#-#dc-#eae-fcd#d#.flac,ivr,16000,1,4.96,FLAC,99841
train,2752,12c9474d-0ab4-495e-a8b6-32576a3cb019.flac,#c#d-#ab#-#e-a#b#-#a#cb#.flac,answering_machine,16000,1,12.1271875,FLAC,231554
train,2753,am_00043.wav,am_#.wav,answering_machine,16000,1,9.9481875,WAV,318386
train,2754,02f15b3e-08ec-4b66-8144-0ca5065ae4de.flac,#f#b#e-#ec-#b#-#-#ca#ae#de.flac,ivr,16000,1,5.56,FLAC,112599
train,2755,fr_ivr_00190.wav,fr_ivr_#.wav,ivr,16000,1,9.77,WAV,312684
train,2756,0261bc06-ee50-42c2-9ae2-f8bf32986cf1.flac,#bc#-ee#-#c#-#ae#-f#bf#cf#.flac,ivr,16000,1,14.68,FLAC,304724
train,2757,02bfbf93-ccfe-41f3-aff3-c092b04fea9f.flac,#bfbf#-ccfe-#f#-aff#-c#b#fea#f.flac,ivr,16000,1,4.36,FLAC,92043
train,2758,1e5b9808-bb9d-4072-b813-e9bde3e28a27.flac,#e#b#-bb#d-#-b#-e#bde#e#a#.flac,answering_machine,16000,1,15.16975,FLAC,298810
train,2759,03639be5-5253-4fae-9db4-2b5089a3be7e.flac,#be#-#-#fae-#db#-#b#a#be#e.flac,ivr,16000,1,7.32,FLAC,165564
train,2760,15e8ceba-4871-40da-9c14-8ced68172fc5.flac,#e#ceba-#-#da-#c#-#ced#fc#.flac,answering_machine,16000,1,14.5338125,FLAC,316302
train,2761,human_real_00152.wav,human_real_#.wav,human,16000,1,5.57275,WAV,178372
train,2762,16fc1c3d-4a40-47a8-a5f4-8ee3bf76391b.flac,#fc#c#d-#a#-#a#-a#f#-#ee#bf#b.flac,voicemail,16000,1,9.316625,FLAC,186738
train,2763,ivr_00369.wav,ivr_#.wav,ivr,16000,1,10.0,WAV,320044
train,2764,1b923432-d3d5-4461-a87f-46cb76c0bb7d.flac,#b#-d#d#-#-a#f-#cb#c#bb#d.flac,voicemail,16000,1,3.316,FLAC,75788
train,2765,11169ed4-8fc7-49a8-94b3-ca49fb324e08.flac,#ed#-#fc#-#a#-#b#-ca#fb#e#.flac,answering_machine,16000,1,3.4986875,FLAC,66406
train,2766,carrier_de_ivr_00361.wav,carrier_de_ivr_#.wav,ivr,16000,1,10.0,WAV,320044
train,2767,am_00138.wav,am_#.wav,answering_machine,16000,1,9.9644375,WAV,318906
train,2768,ivr_00337.wav,ivr_#.wav,ivr,16000,1,7.008,WAV,224300
train,2769,response_31.wav,response_#.wav,human,8000,1,1.877375,WAV,15078
train,2770,voicemail_00361.wav,voicemail_#.wav,voicemail,16000,1,10.0,WAV,320044
train,2771,019de711-d2bd-4541-804d-7d02d0fd47fd.flac,#de#-d#bd-#-#d-#d#d#fd#fd.flac,ivr,16000,1,6.64,FLAC,138879
train,2772,am_00319.wav,am_#.wav,answering_machine,16000,1,10.0,WAV,320044
train,2773,6026650cdc3604f481bcb4b8.wav,#cdc#f#bcb#b#.wav,human,8000,1,6.997375,WAV,56038
train,2774,complete_cf8b68a3697442d585a37774e9ac8c71.flac,complete_cf#b#a#d#a#e#ac#c#.flac,human,16000,1,5.773375,FLAC,69086
train,2775,02a13cde-73a7-4ccf-a914-8a92d8f57375.flac,#a#cde-#a#-#ccf-a#-#a#d#f#.flac,ivr,16000,1,5.8,FLAC,108562
train,2776,00eaef7b-670e-422e-b2bd-62c4daa707a5.flac,#eaef#b-#e-#e-b#bd-#c#daa#a#.flac,ivr,16000,1,6.04,FLAC,109899
train,2777,CAc5aed2c97090b9d7dccef7b2b4178816_0.wav,CAc#aed#c#b#d#dccef#b#b#_#.wav,human,8000,1,14.54,WAV,116378
train,2778,01032afd-97ab-4106-9dbd-28691ab7364d.flac,#afd-#ab-#-#dbd-#ab#d.flac,ivr,16000,1,3.64,FLAC,74472
train,2779,10942478-cc48-4baa-bad1-ec645a9e94b1.flac,#-cc#-#baa-bad#-ec#a#e#b#.flac,answering_machine,16000,1,8.359625,FLAC,161728
train,2780,01cefa95-21cd-43e9-b25d-df8baed5862d.flac,#cefa#-#cd-#e#-b#d-df#baed#d.flac,answering_machine,16000,1,15.2898125,FLAC,249773
train,2781,1a874fe4-101d-407c-8b26-8ca231fe7efe.flac,#a#fe#-#d-#c-#b#-#ca#fe#efe.flac,voicemail,16000,1,3.8640625,FLAC,83807
train,2782,0e796eb7-f797-4d46-a7e1-691f660e4b64.flac,#e#eb#-f#-#d#-a#e#-#f#e#b#.flac,voicemail,16000,1,13.8633125,FLAC,318510
train,2783,012d2082-31bd-4b76-b28d-65062a54daf0.flac,#d#-#bd-#b#-b#d-#a#daf#.flac,ivr,16000,1,7.88,FLAC,158474
train,2784,09c1c3c7-c0be-48df-9563-34fa8ae9d533.flac,#c#c#c#-c#be-#df-#-#fa#ae#d#.flac,voicemail,16000,1,8.3805625,FLAC,133701
train,2785,034818c8-eaef-49fd-a909-95f9ed010153.flac,#c#-eaef-#fd-a#-#f#ed#.flac,ivr,16000,1,5.96,FLAC,111761
train,2786,01add76e-1b89-4de5-be2c-05be0a30aacf.flac,#add#e-#b#-#de#-be#c-#be#a#aacf.flac,answering_machine,16000,1,3.7544375,FLAC,60027
train,2787,complete_725eba74-bb80-468f-96cf-8ce08640c795_normalized.flac,complete_#eba#-bb#-#f-#cf-#ce#c#_normalized.flac,human,16000,1,3.089625,FLAC,58553
train,2788,am_00020.wav,am_#.wav,answering_machine,16000,1,10.0,WAV,320044
train,2789,170eb9fb-3d49-49c7-8f01-8fb250bcd6cf.flac,#eb#fb-#d#-#c#-#f#-#fb#bcd#cf.flac,answering_machine,16000,1,15.30275,FLAC,349296
train,2790,005ea026-5635-40a6-b164-d8e50a4d20fa.flac,#ea#-#-#a#-b#-d#e#a#d#fa.flac,ivr,16000,1,9.44,FLAC,190245
train,2791,am_00220.wav,am_#.wav,answering_machine,16000,1,10.0,WAV,320044
train,2792,13f88e58-730b-4216-8999-0fd62707aab8.flac,#f#e#-#b-#-#-#fd#aab#.flac,voicemail,16000,1,15.3570625,FLAC,282409
train,2793,009c56b9-bd2d-43aa-b938-b564abed11a1.flac,#c#b#-bd#d-#aa-b#-b#abed#a#.flac,answering_machine,16000,1,2.6674375,FLAC,45190
train,2794,18ccb40f-fe6a-4171-ac03-99c9c77a8d50.flac,#ccb#f-fe#a-#-ac#-#c#c#a#d#.flac,answering_machine,16000,1,3.4263125,FLAC,48478
train,2795,es_am_00388.wav,es_am_#.wav,answering_machine,16000,1,10.0,WAV,320044
train,2796,11a8fc8c-e064-4cc7-aec8-b463dcbbbc7f.flac,#a#fc#c-e#-#cc#-aec#-b#dcbbbc#f.flac,answering_machine,16000,1,4.963125,FLAC,82712
train,2797,0acf4d14-0b58-411d-829d-4975a3b36119.flac,#acf#d#-#b#-#d-#d-#a#b#.flac,answering_machine,16000,1,5.205375,FLAC,94954
train,2798,007a67e9-19b4-4700-857f-2bb74aa6711f.flac,#a#e#-#b#-#-#f-#bb#aa#f.flac,ivr,16000,1,10.72,FLAC,211098
train,2799,17334993-7835-4194-93d3-1f8bc8ddbc11.flac,#-#-#-#d#-#f#bc#ddbc#.flac,voicemail,16000,1,14.184375,FLAC,290272
train,2800,0019dced-7d53-4d6b-84dc-a465ade073e3.flac,#dced-#d#-#d#b-#dc-a#ade#e#.flac,ivr,16000,1,8.6,FLAC,176871
train,2801,1059fc87-9016-4084-b9bf-9a31f5b4d689.flac,#fc#-#-#-b#bf-#a#f#b#d#.flac,voicemail,16000,1,7.38,FLAC,146403
train,2802,carrier_en_voicemail_00459.wav,carrier_en_voicemail_#.wav,voicemail,16000,1,10.0,WAV,320044
train,2803,00225890-a310-45db-b6bc-9ed4c16e886b.flac,#-a#-#db-b#bc-#ed#c#e#b.flac,ivr,16000,1,9.56,FLAC,187095
train,2804,602666b2c7abb7f832138505.wav,#b#c#abb#f#.wav,human,8000,1,21.930625,WAV,175504
train,2805,071e0dc7-2aa7-4e3e-9660-40ec4935fb7c.flac,#e#dc#-#aa#-#e#e-#-#ec#fb#c.flac,answering_machine,16000,1,13.8943125,FLAC,304434
train,2806,es_voicemail_00344.wav,es_voicemail_#.wav,voicemail,16000,1,9.0035,WAV,288156
train,2807,01576515-a019-4106-8588-2270e0d5632a.flac,#-a#-#-#-#e#d#a.flac,ivr,16000,1,9.04,FLAC,149863
train,2808,1d922596-0225-4643-b3bd-b41361243684.flac,#d#-#-#-b#bd-b#.flac,voicemail,16000,1,3.1860625,FLAC,56029
train,2809,031c2360-87d0-4012-b600-5a401d611d36.flac,#c#-#d#-#-b#-#a#d#d#.flac,ivr,16000,1,5.16,FLAC,111648
train,2810,0a04a0d6-2a67-407c-977a-ae2f723cc62f.flac,#a#a#d#-#a#-#c-#a-ae#f#cc#f.flac,voicemail,16000,1,10.9665625,FLAC,215457
train,2811,carrier_es_answering_machine_00263.wav,carrier_es_answering_machine_#.wav,answering_machine,16000,1,8.76075,WAV,280388
train,2812,1d04cfaa-841d-4ae2-9d2d-13834e8125e5.flac,#d#cfaa-#d-#ae#-#d#d-#e#e#.flac,voicemail,16000,1,13.363375,FLAC,288897
train,2813,human_tts_00196.wav,human_tts_#.wav,human,16000,1,3.072,WAV,98348
train,2814,incomplete_80691fb6-f5f8-4371-8a07-b8023f4ae993_normalized.flac,incomplete_#fb#-f#f#-#-#a#-b#f#ae#_normalized.flac,human,16000,1,6.9,FLAC,106720
train,2815,voicemail_00074.wav,voicemail_#.wav,voicemail,16000,1,10.0,WAV,320044
train,2816,ivr_00133.wav,ivr_#.wav,ivr,16000,1,10.0,WAV,320044
train,2817,carrier_fr_answering_machine_00136.wav,carrier_fr_answering_machine_#.wav,answering_machine,16000,1,8.929625,WAV,285792
train,2818,0b8405f0-0b8f-4fff-8e5c-3d15c5be8f6b.flac,#b#f#-#b#f-#fff-#e#c-#d#c#be#f#b.flac,voicemail,16000,1,3.8990625,FLAC,51289
train,2819,110c7ccc-fabd-400e-95a3-5e98e02450dd.flac,#c#ccc-fabd-#e-#a#-#e#e#dd.flac,voicemail,16000,1,3.465875,FLAC,71980
train,2820,am_00302.wav,am_#.wav,answering_machine,16000,1,10.0,WAV,320044
train,2821,incomplete_fdd23cea-698c-451b-bbff-e10a7726e54c_normalized.flac,incomplete_fdd#cea-#c-#b-bbff-e#a#e#c_normalized.flac,human,16000,1,4.430625,FLAC,79445
train,2822,09c3a600-23df-4817-a692-04f265bd1318.flac,#c#a#-#df-#-a#-#f#bd#.flac,answering_machine,16000,1,7.0826875,FLAC,144470
train,2823,00efb4b2-990f-42ae-bcc3-bf4490be270d.flac,#efb#b#-#f-#ae-bcc#-bf#be#d.flac,ivr,16000,1,4.44,FLAC,82413
train,2824,de_human_real_00414.wav,de_human_real_#.wav,human,16000,1,9.14,WAV,292524
train,2825,027acea2-9c75-46ab-9546-24ce6e6affc6.flac,#acea#-#c#-#ab-#-#ce#e#affc#.flac,answering_machine,16000,1,4.1924375,FLAC,78753
train,2826,response_28.wav,response_#.wav,human,8000,1,2.901375,WAV,23270
train,2827,ivr_00122.wav,ivr_#.wav,ivr,16000,1,7.08,WAV,226604
train,2828,1a28484c-70a5-4db5-a4a3-45b33ba39044.flac,#a#c-#a#-#db#-a#a#-#b#ba#.flac,answering_machine,16000,1,2.9255625,FLAC,60214
train,2829,incomplete_d9d2654c-dd6c-45aa-a3d6-d1dc6266f112_normalized.flac,incomplete_d#d#c-dd#c-#aa-a#d#-d#dc#f#_normalized.flac,human,16000,1,7.136,FLAC,155078
train,2830,0f56ba34-6f91-40c5-b988-f6b45926630e.flac,#f#ba#-#f#-#c#-b#-f#b#e.flac,answering_machine,16000,1,4.949375,FLAC,90102
train,2831,02731bb3-4e1d-4a1e-a6ac-f4703234d846.flac,#bb#-#e#d-#a#e-a#ac-f#d#.flac,ivr,16000,1,3.68,FLAC,75095
train,2832,ivr_00091.wav,ivr_#.wav,ivr,16000,1,9.469625,WAV,303072
train,2833,am_00243.wav,am_#.wav,answering_machine,16000,1,10.0,WAV,320044
train,2834,09948f17-abb3-4bbf-9be0-3c0a12e2f94f.flac,#f#-abb#-#bbf-#be#-#c#a#e#f#f.flac,answering_machine,16000,1,13.7181875,FLAC,276356
train,2835,complete_93d687e6-9a18-4b53-b732-c331afb7c145_normalized.flac,complete_#d#e#-#a#-#b#-b#-c#afb#c#_normalized.flac,human,16000,1,4.604375,FLAC,92094
train,2836,06250fe9-54b1-4e17-add2-664cf23ea098.flac,#fe#-#b#-#e#-add#-#cf#ea#.flac,voicemail,16000,1,11.781,FLAC,220664
train,2837,1e29ea5b-d213-4681-803d-87462928e2f5.flac,#e#ea#b-d#-#-#d-#e#f#.flac,voicemail,16000,1,12.06425,FLAC,288333
train,2838,602b9bed963e11ccd901cbef.wav,#b#bed#e#ccd#cbef.wav,human,8000,1,5.376,WAV,43066
train,2839,0f3892d9-d13a-467f-93fe-9e604653f68c.flac,#f#d#-d#a-#f-#fe-#e#f#c.flac,answering_machine,16000,1,3.869,FLAC,86773
train,2840,incomplete_607dfadb-12a9-44d0-8cf3-c6c912a32829_normalized.flac,incomplete_#dfadb-#a#-#d#-#cf#-c#c#a#_normalized.flac,human,16000,1,5.2125,FLAC,99797
train,2841,complete_7bf4cf89-3bb1-4bbb-931e-1839d601a856_normalized.flac,complete_#bf#cf#-#bb#-#bbb-#e-#d#a#_normalized.flac,human,16000,1,2.336,FLAC,46687
train,2842,complete_0b0bd66e-57bb-4b55-929b-2b1ba184ab6e_normalized.flac,complete_#b#bd#e-#bb-#b#-#b-#b#ba#ab#e_normalized.flac,human,16000,1,2.866875,FLAC,61902
train,2843,human_tts_00019.wav,human_tts_#.wav,human,16000,1,2.448,WAV,78380
train,2844,complete_19280c9d-3a8c-47a0-a0c9-61d1550ec622_normalized.flac,complete_#c#d-#a#c-#a#-a#c#-#d#ec#_normalized.flac,human,16000,1,3.168,FLAC,65740
train,2845,602666c3cfa37e1cf217afce.wav,#c#cfa#e#cf#afce.wav,human,8000,1,27.818625,WAV,222608
train,2846,carrier_es_voicemail_00194.wav,carrier_es_voicemail_#.wav,voicemail,16000,1,8.1825,WAV,261884
train,2847,071e6391-fecb-452d-bd58-7ff254eaade4.flac,#e#-fecb-#d-bd#-#ff#eaade#.flac,answering_machine,16000,1,13.11025,FLAC,274586
train,2848,1b81d52e-17a2-4da7-b857-583a31c649e8.flac,#b#d#e-#a#-#da#-b#-#a#c#e#.flac,voicemail,16000,1,15.41225,FLAC,299340
train,2849,07f9da3e-507f-4161-9608-477122771c4e.flac,#f#da#e-#f-#-#-#c#e.flac,answering_machine,16000,1,9.795625,FLAC,150953
train,2850,048520cd-19d3-4015-ac1e-06ac6d51687e.flac,#cd-#d#-#-ac#e-#ac#d#e.flac,answering_machine,16000,1,11.7911875,FLAC,220295
train,2851,human_tts_00169.wav,human_tts_#.wav,human,16000,1,3.456,WAV,110636
train,2852,incomplete_63f8c726-f25a-48df-8b15-da0cc61be722_normalized.flac,incomplete_#f#c#-f#a-#df-#b#-da#cc#be#_normalized.flac,human,16000,1,4.7475,FLAC,98333
train,2853,1842f03d-0a4e-48a2-9080-217cad7e9990.flac,#f#d-#a#e-#a#-#-#cad#e#.flac,voicemail,16000,1,4.3990625,FLAC,80161
train,2854,response_7.wav,response_#.wav,human,8000,1,3.84,WAV,30778
train,2855,020c77bb-1903-4f61-8e3e-6365027287f1.flac,#c#bb-#-#f#-#e#e-#f#.flac,ivr,16000,1,4.76,FLAC,98887
train,2856,incomplete_35611a7419a64144b45d4f713b53f399.flac,incomplete_#a#a#b#d#f#b#f#.flac,human,16000,1,3.7558125,FLAC,65392
train,2857,ivr_00306.wav,ivr_#.wav,ivr,16000,1,10.0,WAV,320044
train,2858,human_tts_00031.wav,human_tts_#.wav,human,16000,1,2.304,WAV,73772
train,2859,es_am_00371.wav,es_am_#.wav,answering_machine,16000,1,9.238125,WAV,295664
train,2860,es_am_00385.wav,es_am_#.wav,answering_machine,16000,1,8.7101875,WAV,278770
train,2861,ivr_00077.wav,ivr_#.wav,ivr,16000,1,9.936,WAV,317996
train,2862,incomplete_f7cbd0af-5531-4736-85e6-156ecaf782d8_normalized.flac,incomplete_f#cbd#af-#-#-#e#-#ecaf#d#_normalized.flac,human,16000,1,3.2625,FLAC,59159
train,2863,60268f9fc7abb7f832138ce3.wav,#f#fc#abb#f#ce#.wav,human,8000,1,3.413375,WAV,27366
train,2864,602ba078bb1e6d0fbce91fd7.wav,#ba#bb#e#d#fbce#fd#.wav,human,8000,1,23.552,WAV,188474
train,2865,de_voicemail_00472.wav,de_voicemail_#.wav,voicemail,16000,1,8.0344375,WAV,257146
train,2866,03e13163-14e1-47d5-80ca-c50f77579670.flac,#e#-#e#-#d#-#ca-c#f#.flac,voicemail,16000,1,11.28575,FLAC,209457
train,2867,voicemail_00043.wav,voicemail_#.wav,voicemail,16000,1,7.7515625,WAV,248094
train,2868,0df03db9-9dd4-4d91-8fa1-32ed5ca89fab.flac,#df#db#-#dd#-#d#-#fa#-#ed#ca#fab.flac,answering_machine,16000,1,11.273,FLAC,195964
train,2869,0097362b-c345-410a-a3d5-a60a80ff0e08.flac,#b-c#-#a-a#d#-a#a#ff#e#.flac,ivr,16000,1,3.76,FLAC,73911
train,2870,11c11113-b0bf-477c-acd0-2519bd22ebc9.flac,#c#-b#bf-#c-acd#-#bd#ebc#.flac,voicemail,16000,1,6.640875,FLAC,135239
